sensor_id,location,source_type,district,date,time,turbidity_ntu,ph,bacterial_count_cfu_ml,nitrate_mg_l,chlorine_mg_l,temperature_celsius,contamination_flag
IOT_W001,Village_A_Well,well,Assam,2026-03-07,15:25,3.113874802678769,7.062029167875694,52,4.160442301392587,1.7987264919990762,25.020768105766386,0
IOT_W001,Village_A_Well,well,Assam,2026-03-08,14:44,0.30501880618783783,8.179812196355169,36,9.713196627055972,1.5477709848922088,21.416664943699672,0
IOT_W001,Village_A_Well,well,Assam,2026-03-09,12:25,0.8701321263737744,7.978550702165082,45,7.397017832509611,1.1854472738218642,27.509807733249474,0
IOT_W001,Village_A_Well,well,Assam,2026-03-10,09:50,2.669127162947029,7.922108403637762,74,8.73984284986005,1.373288355638051,22.31600213621945,0
IOT_W001,Village_A_Well,well,Assam,2026-03-11,16:21,4.457944794832241,8.127853007335144,82,9.178700996992442,0.652146890897402,21.31083463108057,0
IOT_W001,Village_A_Well,well,Assam,2026-03-12,17:12,3.6487680552185275,8.222550038625208,15,9.36219156056657,1.7463537054844298,24.322072940383855,0
IOT_W001,Village_A_Well,well,Assam,2026-03-13,14:43,2.540842856082624,7.302466004751552,48,8.340351178726896,0.7419352229233224,27.54781303014216,0
IOT_W001,Village_A_Well,well,Assam,2026-03-14,16:45,4.940246380954006,6.852621086200583,52,6.156949837399437,1.1647803516938997,29.7803331609555,0
IOT_W001,Village_A_Well,well,Assam,2026-03-15,08:49,4.981619217273895,6.514510499723832,82,7.965947996680995,1.9637559589225588,22.93563563681093,0
IOT_W001,Village_A_Well,well,Assam,2026-03-16,16:37,4.808242690304245,7.483293764091354,35,5.872501854730635,1.3402078081091808,25.25719518050865,0
IOT_W001,Village_A_Well,well,Assam,2026-03-17,17:58,0.2884306999596825,7.821035078135113,92,2.6029900498645175,1.6320760592367511,22.775866036512706,0
IOT_W001,Village_A_Well,well,Assam,2026-03-18,10:42,1.8199429359445403,6.829494457241283,22,6.55267323070502,1.0384681673994263,20.42568154391744,0
IOT_W001,Village_A_Well,well,Assam,2026-03-19,13:42,2.2630427807527447,8.217951940215892,30,0.21059273491040864,1.865576398282859,27.050709098495204,0
IOT_W001,Village_A_Well,well,Assam,2026-03-20,14:03,4.260307492559312,7.008434388094967,32,2.083830565353076,1.2980959493040722,25.71101112796938,0
IOT_W001,Village_A_Well,well,Assam,2026-03-21,14:42,1.2764905081266065,7.262632250275402,14,9.673874627970724,1.9765836358780495,29.363377889495123,0
IOT_W001,Village_A_Well,well,Assam,2026-03-22,09:55,4.5722837662649605,8.46148389143166,88,3.2433240300974853,1.7378582156161657,20.530132474825177,0
IOT_W001,Village_A_Well,well,Assam,2026-03-23,16:35,2.830494844273192,8.082892440221897,25,4.580593101449047,1.8173845465199836,27.978900731156443,0
IOT_W001,Village_A_Well,well,Assam,2026-03-24,16:44,26.642420734103066,9.360415667468931,967,39.26445489562677,0.3080310525743695,21.434318324202383,1
IOT_W001,Village_A_Well,well,Assam,2026-03-25,11:28,2.8476907556256714,7.153466057799749,8,3.3204658752225056,1.3241734894158168,28.039943444056576,0
IOT_W001,Village_A_Well,well,Assam,2026-03-26,16:25,3.6540504395040334,7.726274152037843,3,5.408049526410256,0.678835793443459,23.643718215051614,0
IOT_W001,Village_A_Well,well,Assam,2026-03-27,09:45,3.2321518199498955,7.527966754253614,69,6.503538472072914,1.2592091714671139,26.597082089193194,0
IOT_W001,Village_A_Well,well,Assam,2026-03-28,16:42,3.4734106134044445,7.119120618202057,55,4.095888071013313,1.2774133070758766,26.39410913959658,0
IOT_W001,Village_A_Well,well,Assam,2026-03-29,12:31,0.8477880647142694,8.229950114983602,5,4.3778393446833865,1.940787945708316,26.17308476318675,0
IOT_W001,Village_A_Well,well,Assam,2026-03-30,10:37,4.730494479789462,6.584181302021809,27,4.674066455442013,1.2205651304035035,20.404142716896256,0
IOT_W001,Village_A_Well,well,Assam,2026-03-31,09:11,2.21946206317984,7.15157019935255,63,8.200000336084765,1.1902184274739664,29.368770277329048,0
IOT_W001,Village_A_Well,well,Assam,2026-04-01,15:39,4.577323169913635,7.974043597395971,30,0.8428793615390973,0.519613917350003,21.55289444113182,0
IOT_W001,Village_A_Well,well,Assam,2026-04-02,09:57,2.979990534352399,7.281955414734369,81,9.254017785581354,1.9615833168232577,29.19330549968548,0
IOT_W001,Village_A_Well,well,Assam,2026-04-03,15:09,1.8979955913129753,8.446933122660568,79,0.8131095880333039,1.0975348724224099,23.41134222059909,0
IOT_W001,Village_A_Well,well,Assam,2026-04-04,15:54,1.0851672613520724,6.747997293866452,30,3.4999926325754727,1.2070843350617353,21.242876116603977,0
IOT_W001,Village_A_Well,well,Assam,2026-04-05,09:36,3.443352962890369,6.645805669797032,94,0.8461718528661777,1.1671618213504957,25.855766463477927,0
IOT_W001,Village_A_Well,well,Assam,2026-04-06,13:08,1.8540230979705363,6.613304011797863,78,5.275820983086028,1.9149442319575445,28.205775166398638,0
IOT_W001,Village_A_Well,well,Assam,2026-04-07,14:20,16.20207374939814,9.236248025201379,7764,34.338010680725375,0.08589041662126023,25.354095809862624,1
IOT_W001,Village_A_Well,well,Assam,2026-04-08,17:59,46.13275004971223,8.465702456709865,7971,19.619347966053866,0.16431412261384992,21.26152817455958,1
IOT_W001,Village_A_Well,well,Assam,2026-04-09,16:59,2.8025280428125194,8.027100310832477,65,1.2275361267523643,1.4642348410291772,22.39432567236608,0
IOT_W001,Village_A_Well,well,Assam,2026-04-10,10:05,3.5151276141042667,6.839375318762124,72,7.8737068788187905,1.7458297944745917,24.819866477652848,0
IOT_W001,Village_A_Well,well,Assam,2026-04-11,11:32,2.0742950940634035,8.364419141622719,37,2.916171102739903,1.8145015331978942,25.084646942691933,0
IOT_W001,Village_A_Well,well,Assam,2026-04-12,12:34,3.198394173741055,6.9868063482841265,20,8.188499473978325,1.7122865473769657,22.417303561957294,0
IOT_W001,Village_A_Well,well,Assam,2026-04-13,12:38,3.557183102496721,8.06650107498753,35,3.5468419848911825,0.9660662346140412,26.42328005664119,0
IOT_W001,Village_A_Well,well,Assam,2026-04-14,08:32,0.11755540433368017,6.89714000052955,72,5.7776257361549055,1.6565681544435398,22.325495611410297,0
IOT_W001,Village_A_Well,well,Assam,2026-04-15,11:26,0.5945716204361334,6.780442293926001,35,0.5302273708890626,0.8412987654965426,25.43635956803622,0
IOT_W001,Village_A_Well,well,Assam,2026-04-16,15:17,3.1704062168054743,6.614525869104301,99,7.150378784926015,1.5494547852444294,24.693454316927465,0
IOT_W001,Village_A_Well,well,Assam,2026-04-17,17:07,2.863005906706348,8.207733681543766,34,7.498679616903116,1.1547154540992155,25.021068436867633,0
IOT_W001,Village_A_Well,well,Assam,2026-04-18,12:31,19.263231041228707,5.0903601516144255,9353,19.304708992630676,0.4301628468600233,27.3300637670632,1
IOT_W001,Village_A_Well,well,Assam,2026-04-19,12:48,4.107690245531232,7.884250113723557,32,0.1856558223933391,1.3461711333265411,22.360203314419273,0
IOT_W001,Village_A_Well,well,Assam,2026-04-20,11:18,4.487645265778562,8.183496202504426,81,8.492180072794765,1.5673894085272548,29.732046221989926,0
IOT_W001,Village_A_Well,well,Assam,2026-04-21,08:48,0.6614127258342262,6.676480973132596,85,4.953941431567619,1.4821553100167533,28.563407129714278,0
IOT_W001,Village_A_Well,well,Assam,2026-04-22,10:18,1.2405320770676513,7.838318156720203,68,0.09035901948264424,0.9300293000850122,26.604565207230884,0
IOT_W001,Village_A_Well,well,Assam,2026-04-23,17:32,4.400466556146175,7.4268980853239634,56,4.925111767969296,1.0180823470769345,27.74939419764673,0
IOT_W001,Village_A_Well,well,Assam,2026-04-24,11:04,2.029947936369272,8.40087686932605,13,1.1981527809067538,1.8360940971810942,24.902603161495655,0
IOT_W001,Village_A_Well,well,Assam,2026-04-25,11:54,2.3300189890700898,7.764084619054158,13,3.0656890541004236,1.0759104688715824,27.562221440428196,0
IOT_W001,Village_A_Well,well,Assam,2026-04-26,09:24,1.223041514995027,7.522635590677533,44,1.5624866246246394,0.516032509098993,26.65304397886153,0
IOT_W001,Village_A_Well,well,Assam,2026-04-27,10:21,4.501432386032469,7.91182121213617,11,8.526838970453113,0.8775099522463556,23.46258111801322,0
IOT_W001,Village_A_Well,well,Assam,2026-04-28,10:51,3.3690976191839788,6.576855630630906,68,4.741169313582533,1.4259163389720069,22.181719912573126,0
IOT_W001,Village_A_Well,well,Assam,2026-04-29,10:41,2.2767772690505916,6.728153165546893,70,9.99402374977863,0.658123756370486,28.721338596600837,0
IOT_W001,Village_A_Well,well,Assam,2026-04-30,10:59,3.5782878402755536,8.437305217275568,52,2.1658302859608822,1.3372604973414446,23.941287235480488,0
IOT_W001,Village_A_Well,well,Assam,2026-05-01,09:08,4.241919790436299,8.092307736763068,33,4.195602699911561,0.6928467104464582,23.844107455472702,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-01,09:35,3.0633649316005416,8.224626095700959,77,8.230912426249247,1.3166245409485322,24.561220355865252,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-02,16:08,2.851937047026266,6.824210245231369,80,4.811017586688061,1.1132031231691562,28.100616154081322,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-03,13:15,4.48339615241041,7.3664516465494705,28,1.4377161749974499,1.479268168070151,27.810165515384583,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-04,17:03,4.178002540595082,6.51680574724785,83,7.685747893937589,1.4278684318741761,25.237764622856215,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-05,10:57,3.7286265680362076,7.076797444133734,81,0.8264717818391165,0.7730587063952841,28.69542769383921,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-06,10:57,3.84205786544452,6.665361821195968,3,1.4009440357632341,1.9309381927198501,29.5029197640759,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-07,12:57,3.99019297745547,8.025672639828487,45,1.6772442871481585,1.7888718225624194,20.437580457592322,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-08,12:07,0.7705302928473645,7.663866114783105,46,9.54112514914211,0.6999968954891904,25.32334264333496,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-09,08:59,0.4883148828409406,7.1313769724929115,51,4.308054862514163,1.8684304296682133,21.374241880848093,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-10,14:04,0.22920397964523165,7.604982763541998,37,9.058664588083847,1.988786154390269,25.806460007772948,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-11,16:07,24.635954372955684,6.749600083475309,440,57.490967333035336,0.12698765112604649,21.862764131996748,1
IOT_W002,Village_B_Tap,tap,Assam,2026-02-12,10:03,3.508618782077766,8.46283123974742,17,4.542917143977718,1.284380364776664,23.352606223559643,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-13,14:04,4.282856123343603,7.407569953454399,76,0.8140785531401595,1.0797773004725801,26.71951578635921,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-14,10:59,3.6382243233003857,7.74790233099665,21,7.139885585162764,0.9045649712964574,21.79510330219967,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-15,15:44,1.8424487156862583,8.286156605015272,52,0.8885719463213892,1.756217739474373,28.50721590629992,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-16,10:28,4.379155850121955,7.314362390234108,70,5.877626581529953,1.5688176497308217,22.912812532536943,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-17,10:18,2.404903226634194,7.080698163916729,4,8.970862397304344,1.0467857588259164,22.004395921963887,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-18,09:49,4.825048121356103,8.249531691719339,33,8.749382542306648,1.8514400659336425,29.017456857942797,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-19,11:23,3.748833174933874,6.567387668578306,25,9.347944986997565,1.744210938890915,27.51638794740807,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-20,08:19,2.3705364033490133,7.365853418927852,73,6.850830936997538,1.704772443632212,29.177123866197974,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-21,12:41,4.454924235309711,7.019956271335638,57,6.143351632228178,1.764126355104081,25.23392817495888,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-22,13:28,2.981490445783294,7.444617668431867,35,8.412367157864459,1.6627976889121245,27.134565259637704,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-23,11:42,0.3447786117168611,7.752392256389058,90,8.835705496901493,0.9754388075872296,20.970039115173947,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-24,12:08,1.805941945929419,6.794937862779031,55,2.654793785393098,0.60830887066527,26.34326202688171,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-25,16:53,3.6455722832948556,7.136210595695365,90,3.987343429075838,0.995669751628169,25.01366627704099,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-26,10:17,8.494618525243276,6.061365735471285,5556,78.78841756931394,0.22043738916395222,28.284503748549994,1
IOT_W002,Village_B_Tap,tap,Assam,2026-02-27,17:09,2.414945225019605,7.81041496890125,62,5.063379302484014,1.840429318116069,24.736407157874243,0
IOT_W002,Village_B_Tap,tap,Assam,2026-02-28,16:53,4.348134828514994,8.320644589797446,19,4.4661046015981345,1.4886960921164756,21.706656545006847,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-01,16:46,4.2244826760660565,6.917613599860169,55,1.1923477981805752,1.0118090771898238,25.888898600642975,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-02,12:05,3.3556782313491103,7.24152930250211,85,8.525591865523937,0.9735239482990407,26.656793241223838,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-03,16:16,1.5081148997439209,7.566449447410484,21,2.260220145296347,0.7058864890856937,25.708127951728443,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-04,14:31,0.9612239358719371,7.339504265054977,31,3.2446489607896734,0.8586877145855196,29.743446638086933,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-05,11:08,3.765105047081732,7.91733585412359,26,9.769922590277263,1.8004749882126643,22.56379740522441,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-06,08:20,1.296778197409879,6.657908346523849,16,1.5139463216767324,0.7220774533883362,27.179168982661913,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-07,17:56,3.418375905098126,8.059473782011933,55,2.80466223980941,1.0088784250283243,27.72960178517061,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-08,11:56,2.986770422468114,7.552685649172157,79,5.375724341205107,0.9327792836343364,21.700568703330383,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-09,12:28,2.459285432384976,7.7631921122808905,54,4.520868351802686,0.6890443504403485,23.10723252297542,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-10,13:50,1.7852426543938382,7.725796489655238,84,4.246182873808396,1.355472693958808,23.51181313084905,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-11,12:54,0.6203487171900207,7.807712003356814,84,7.079292644329145,1.1214119690228563,22.527036262822122,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-12,15:43,3.897913204477734,7.634192224751769,37,1.7515033867692664,1.8600759075808626,20.12748920761153,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-13,10:19,3.9609763511787666,8.368843422916013,42,6.417608182343187,0.9377497480479366,23.940657644982117,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-14,09:08,1.783860154362145,6.729229450029663,12,8.143240344847168,1.530728047994166,22.845142072318797,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-15,14:24,4.396601587127052,7.869620255278301,6,3.2083888210335756,1.4831527309805632,26.361643889956085,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-16,10:13,2.3594150151213524,6.758097330931623,38,4.1802008711485374,1.0993316441928462,23.222292147428657,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-17,16:37,0.8615562027351087,7.3411164601664245,62,9.938825029791959,0.7962594424814701,27.187709170073248,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-18,13:28,0.534745402819175,6.818771363597869,63,2.0132823467634053,1.5072810374155239,27.907402597741186,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-19,12:09,4.261159878020212,7.849413735028256,86,3.581523893364632,1.0863094432116829,26.89902591171447,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-20,17:35,1.0243132572112668,8.289389287240635,68,6.10400472982371,1.0569548748739233,20.778946879314788,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-21,10:24,6.741573657843807,7.001999611803252,1324,26.84414085758774,0.0708887316144935,25.958171756320944,1
IOT_W002,Village_B_Tap,tap,Assam,2026-03-22,16:45,0.46262134038992875,7.3606748805909,1,3.357185018408445,0.9543128287640397,21.100868014230493,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-23,16:16,34.39761135188959,4.65864471120892,8688,13.21088666660848,0.32623156716842716,28.64020979479033,1
IOT_W002,Village_B_Tap,tap,Assam,2026-03-24,14:41,3.4064820527490363,7.085631161875854,90,2.7000535498854674,0.7447823291842246,25.376036943154908,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-25,11:50,2.281532082516417,6.712712741978061,24,8.967385847360466,0.6590415432273377,23.34330310138356,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-26,11:24,4.5807181414723095,7.971993475495443,95,0.5172890201378177,0.9823244018095102,29.46200248689101,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-27,15:32,2.076561881877226,6.528632830388654,59,3.281015964159425,1.368523350841168,24.568874568390076,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-28,09:13,4.575795938258688,6.917378210285811,88,9.941671097991193,0.6751003384190248,29.03575391488588,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-29,09:31,3.042578214811902,7.982414244122245,16,4.239862295288229,1.756940397468565,26.092147932858516,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-30,10:27,4.06750858547347,8.275303252562479,49,1.9226983542815357,1.7900782594501283,24.33919665754029,0
IOT_W002,Village_B_Tap,tap,Assam,2026-03-31,11:36,0.39443340622162315,7.95891482497901,4,8.885049721481106,0.6689048284335857,22.745062890612818,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-01,10:01,3.074438725157399,7.9641276964065915,50,8.746698868348082,1.0588462466535922,24.94719801468154,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-02,08:02,3.414107705276859,7.275674425259671,4,6.346502769521277,1.4577472439568848,23.090322921914165,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-03,17:04,4.542053049363756,8.002698523243392,25,7.4181847060371755,1.3043103977723818,24.89642652335181,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-04,16:50,0.2427466832849129,8.045664435814178,95,8.975240495400193,0.5043953756929338,23.11729368507126,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-05,17:12,2.192370111405604,7.540200857623752,48,5.995752946887789,1.6226935205689554,28.44882975730281,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-06,11:40,4.50455490023874,8.346717612715484,13,7.587197415864241,1.0231142569580418,20.87798492798694,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-07,10:17,2.091566287989444,8.15463533083156,93,4.618252806926993,1.8831389812115438,24.116487702376297,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-08,16:35,1.194722686093257,7.2441539594801245,10,2.995486522496554,1.1782456612170855,29.17512719141191,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-09,13:27,4.5878157366442816,8.352203208693519,7,1.0170969794259799,1.3019666780804378,22.136403019233196,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-10,17:51,3.4652424367214776,8.115924428632574,38,4.405933114682366,1.5713513878665735,22.36503026389463,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-11,13:01,1.9554631965838876,8.346935020329742,84,9.806013711019895,1.9612331182182676,20.2882326086992,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-12,08:52,4.379000483096366,6.7585372251144555,71,4.281845155403157,1.0925936420403715,28.140603087078226,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-13,17:24,4.436951295294216,8.247855644354448,15,5.996909622684557,1.1475258081042086,28.87891743767881,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-14,14:45,4.145624172729651,7.05547728120985,85,8.241149024527111,1.858425980846475,28.674531766976965,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-15,13:26,0.5118726769533727,7.301446773958195,30,3.0136247559729803,1.9772031622844728,23.0268557043517,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-16,14:29,2.8481935617784164,7.460876456257449,93,7.1549893180885284,1.539587253365309,20.21476246182526,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-17,10:26,3.1452915636300673,6.824059180262855,22,2.721434006664384,1.2763558427044241,26.86368856744703,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-18,13:01,3.4174019518664362,6.573343332424898,94,0.13998461117061822,0.9640641705078467,21.91868712258114,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-19,16:06,4.031747349988964,7.97594491373519,45,8.838036344622537,1.4254125606872272,26.74658990452277,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-20,17:48,3.1062751442531473,8.329710182318598,35,2.4227096693252714,1.7029708882295673,22.223831884950616,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-21,09:31,4.40125031260089,6.67852813972903,46,5.7035502832507365,1.3129181180862206,22.29828023401222,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-22,16:52,0.644549518964494,7.33451531098438,76,9.812827261993661,1.3920508109166854,29.484103206739153,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-23,12:36,0.2732144566725653,7.8633546011460265,33,7.695696756383432,1.451387044627988,27.404424730494547,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-24,14:53,0.013179292941639664,7.6351959885819785,58,5.341281300770564,1.2405935998626012,24.20750797640882,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-25,13:58,0.29345207785375027,7.745194142851345,54,5.777322742286115,1.5237307447748907,25.492863780411987,0
IOT_W002,Village_B_Tap,tap,Assam,2026-04-26,13:40,26.474274781410212,6.81040116274714,388,49.212078739302356,0.44615842824371527,29.87701860993196,1
